,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nba.g.2021120724,2021-12-07-10:00,New York,San Antonio,"-1.5, O/U 210.5",210.5,84.21,83.43,-110,1.910,True,210.5,15.79,16.57,-110,1.910,False,-125,1.800,42.8,52.03,True,105,2.050,57.21,47.97,False,-1.5,-110,1.910,35.82,35.55,True,1.5,-110,1.910,64.18,64.45,False
0,nba.g.2021120803,2021-12-08-10:00,Denver,New Orleans,"-2.5, O/U 213.5",213.5,85.52,83.81,-110,1.910,True,213.5,14.48,16.19,-110,1.910,False,-135,1.750,85.51,69.13,True,110,2.100,14.49,30.87,False,-2.5,-105,1.950,67.25,69.02,True,2.5,-115,1.870,32.75,30.98,False
0,nba.g.2021120805,2021-12-08-10:00,Chicago,Cleveland,"-3.5, O/U 211.5",211.5,82.77,85.29,-115,1.870,False,211.5,17.23,14.71,-105,1.950,True,135,2.350,72.85,35.15,False,-160,1.620,27.14,64.85,True,3.5,-115,1.870,77.66,76.54,False,-3.5,-105,1.950,22.34,23.46,True
0,nba.g.2021120808,2021-12-08-10:00,Washington,Detroit,"-5.5, O/U 210.5",210.5,83.42,79.83,-110,1.910,True,210.5,16.58,20.17,-110,1.910,False,-225,1.450,92.28,87.01,True,180,2.800,7.72,12.99,False,-5.5,-105,1.950,64.28,65.12,False,5.5,-115,1.870,35.72,34.88,True
0,nba.g.2021120809,2021-12-08-10:00,Portland,Golden State,"-14.5, O/U 215.5",215.5,90.06,90.49,-110,1.910,False,215.5,9.93,9.51,-110,1.910,True,750,8.500,11.0,4.71,False,-1200,1.080,89.0,95.29,True,14.5,-110,1.910,8.55,13.12,True,-14.5,-110,1.910,91.45,86.88,False
0,nba.g.2021120810,2021-12-08-10:00,Brooklyn,Houston,"-3.5, O/U 223.5",223.5,67.06,73.2,-105,1.950,False,223.5,32.94,26.8,-115,1.870,True,-160,1.620,92.61,87.83,False,135,2.350,7.39,12.17,True,-3.5,-110,1.910,47.96,74.69,False,3.5,-110,1.910,52.04,25.31,True
0,nba.g.2021120811,2021-12-08-10:00,New York,Indiana,"-4.5, O/U 207.5",207.5,79.67,76.92,-110,1.910,True,207.5,20.32,23.08,-110,1.910,False,155,2.550,36.61,18.42,False,-190,1.530,63.38,81.58,True,4.5,-110,1.910,91.04,76.53,False,-4.5,-110,1.910,8.96,23.47,True
0,nba.g.2021120812,2021-12-08-10:00,Boston,LA Clippers,"-1.5, O/U 208.5",208.5,81.09,80.41,-110,1.910,True,208.5,18.91,19.59,-110,1.910,False,-115,1.870,40.1,20.98,False,-105,1.950,59.88,79.02,True,-1.5,100,2.000,82.7,70.35,False,1.5,-120,1.830,17.3,29.65,True
0,nba.g.2021120814,2021-12-08-10:00,Milwaukee,Miami,"-6.5, O/U 217.5",217.5,90.05,86.69,-110,1.910,False,217.5,9.95,13.31,-110,1.910,True,-275,1.350,92.51,84.99,False,225,3.250,7.49,15.01,True,-6.5,-110,1.910,83.29,75.45,False,6.5,-110,1.910,16.71,24.55,True
0,nba.g.2021120816,2021-12-08-10:00,Utah,Minnesota,"-6.5, O/U 217.5",217.5,83.63,79.49,-110,1.910,True,217.5,16.37,20.51,-110,1.910,False,-275,1.360,95.6,89.18,True,220,3.200,4.4,10.82,False,-6.5,-110,1.910,42.25,48.2,True,6.5,-110,1.910,57.75,51.8,False
0,nba.g.2021120823,2021-12-08-10:00,Orlando,Sacramento,"-7.5, O/U 212.5",212.5,56.37,67.04,-250,1.400,True,212.5,43.63,32.96,200,3.000,False,240,3.400,2.41,5.21,False,-300,1.330,97.59,94.79,True,7.5,-110,1.910,21.77,25.56,False,-7.5,-110,1.910,78.23,74.44,True
0,nba.g.2021120828,2021-12-08-10:00,Oklahoma City,Toronto,"-7.5, O/U 206.5",206.5,83.91,85.28,-110,1.910,True,206.5,16.09,14.72,-110,1.910,False,280,3.800,1.96,4.29,True,-350,1.280,98.04,95.71,False,7.5,-110,1.910,23.41,40.97,True,-7.5,-110,1.910,76.59,59.03,False
0,nba.g.2021120829,2021-12-08-10:00,Dallas,Memphis,"-1.5, O/U 218.5",218.5,69.5,68.42,-110,1.910,False,218.5,30.49,31.58,-110,1.910,True,105,2.050,17.93,19.71,True,-125,1.800,82.08,80.29,False,1.5,-110,1.910,51.28,50.49,True,-1.5,-110,1.910,48.72,49.51,False
0,nba.g.2021120830,2021-12-08-10:00,Philadelphia,Charlotte,"-6.5, O/U 214.5",214.5,85.64,80.86,-110,1.910,True,214.5,14.36,19.14,-110,1.910,False,-275,1.380,83.06,85.77,True,210,3.100,16.93,14.23,False,-6.5,-110,1.910,47.27,39.73,False,6.5,-110,1.910,52.73,60.27,True
0,nba.g.2021120920,2021-12-09-10:00,Utah,Philadelphia,"-2.5, O/U 215.5",215.5,82.98,83.18,-110,1.910,False,215.5,17.02,16.82,-110,1.910,True,-140,1.720,88.66,70.34,True,115,2.150,11.35,29.66,False,-2.5,-110,1.910,62.61,62.1,True,2.5,-110,1.910,37.39,37.9,False
0,nba.g.2021120924,2021-12-09-10:00,Denver,San Antonio,"-2.5, O/U 216.5",216.5,75.72,76.5,-110,1.910,True,216.5,24.27,23.5,-110,1.910,False,115,2.150,29.38,38.73,False,-140,1.720,70.62,61.27,True,2.5,-110,1.910,66.15,60.77,False,-2.5,-110,1.910,33.85,39.23,True
0,nba.g.2021120929,2021-12-09-10:00,LA Lakers,Memphis,"-3.5, O/U 221.5",221.5,65.28,67.37,-110,1.910,False,221.5,34.73,32.63,-110,1.910,True,-160,1.620,89.27,82.27,False,135,2.350,10.73,17.73,True,-3.5,-110,1.910,77.46,69.49,False,3.5,-110,1.910,22.54,30.51,True
0,nba.g.2021121001,2021-12-10-10:00,Brooklyn,Atlanta,"-1.5, O/U 227.5",227.5,70.88,68.51,-110,1.910,False,227.5,29.11,31.49,-110,1.910,True,100,2.000,62.64,32.71,True,-120,1.830,37.35,67.29,False,1.5,-110,1.910,89.56,87.31,True,-1.5,-110,1.910,10.44,12.69,False
0,nba.g.2021121003,2021-12-10-10:00,Detroit,New Orleans,"-6.5, O/U 210.5",210.5,90.4,85.0,-110,1.910,False,210.5,9.6,15.0,-110,1.910,True,220,3.200,7.15,8.98,False,-275,1.360,92.86,91.02,True,6.5,-110,1.910,30.16,36.95,False,-6.5,-110,1.910,69.84,63.05,True
0,nba.g.2021121010,2021-12-10-10:00,Milwaukee,Houston,"-9.5, O/U 227.5",227.5,68.13,68.67,-110,1.910,True,227.5,31.88,31.33,-110,1.910,False,-450,1.220,79.56,88.75,True,350,4.500,20.43,11.25,False,-9.5,-110,1.910,38.12,49.61,False,9.5,-110,1.910,61.88,50.39,True
0,nba.g.2021121011,2021-12-10-10:00,Dallas,Indiana,"-1.5, O/U 213.5",213.5,84.8,84.43,-110,1.910,False,213.5,15.21,15.57,-110,1.910,True,100,2.000,24.25,26.82,False,-120,1.830,75.73,73.18,True,1.5,-110,1.910,68.69,64.23,False,-1.5,-110,1.910,31.31,35.77,True
0,nba.g.2021121016,2021-12-10-10:00,Cleveland,Minnesota,"-1.5, O/U 212.5",212.5,82.0,83.47,-110,1.910,True,212.5,18.01,16.53,-110,1.910,False,-125,1.800,78.26,53.28,True,105,2.050,21.73,46.72,False,-1.5,-115,1.870,73.55,66.62,True,1.5,-105,1.950,26.45,33.38,False
0,nba.g.2021121021,2021-12-10-10:00,Boston,Phoenix,"-3.5, O/U 214.5",214.5,85.25,85.42,-110,1.910,False,214.5,14.74,14.58,-110,1.910,True,135,2.350,16.93,9.33,False,-160,1.620,83.07,90.67,True,3.5,-110,1.910,53.71,27.68,False,-3.5,-110,1.910,46.29,72.32,True
0,nba.g.2021121025,2021-12-10-10:00,LA Lakers,Oklahoma City,"-3.5, O/U 217.5",217.5,72.75,79.71,-110,1.910,False,217.5,27.25,20.29,-110,1.910,True,-160,1.620,95.11,88.03,True,135,2.350,4.89,11.97,False,-3.5,-110,1.910,58.52,70.47,True,3.5,-110,1.910,41.48,29.53,False
0,nba.g.2021121028,2021-12-10-10:00,New York,Toronto,"-1.5, O/U 207.5",207.5,85.25,86.51,-110,1.910,False,207.5,14.75,13.49,-110,1.910,True,105,2.050,31.68,23.55,False,-125,1.800,68.32,76.45,True,1.5,-110,1.910,67.5,60.84,False,-1.5,-110,1.910,32.5,39.16,True
0,nba.g.2021121030,2021-12-10-10:00,Sacramento,Charlotte,"-1.5, O/U 231.5",231.5,69.25,62.57,-110,1.910,True,231.5,30.75,37.43,-110,1.910,False,-115,1.870,43.23,46.36,False,-105,1.950,56.77,53.64,True,-1.5,-105,1.950,50.55,47.49,False,1.5,-115,1.870,49.45,52.51,True
0,nba.g.2021121105,2021-12-11-10:00,Sacramento,Cleveland,"-6.5, O/U 222.5",222.5,66.96,69.94,-115,1.870,False,222.5,33.04,30.06,-105,1.950,True,220,3.200,18.23,10.73,False,-275,1.360,81.77,89.27,True,6.5,-110,1.910,33.96,45.74,False,-6.5,-110,1.910,66.04,54.26,True
0,nba.g.2021121112,2021-12-11-10:00,Orlando,LA Clippers,"-8.5, O/U 214.5",214.5,78.05,72.85,-110,1.910,False,214.5,21.95,27.15,-110,1.910,True,300,4.000,9.69,6.91,False,-375,1.260,90.31,93.09,True,8.5,-110,1.910,20.1,22.26,True,-8.5,-110,1.910,79.9,77.74,False
0,nba.g.2021121114,2021-12-11-10:00,Chicago,Miami,"-1.5, O/U 208.5",208.5,82.07,82.72,-110,1.910,True,208.5,17.92,17.28,-110,1.910,False,-120,1.830,47.0,45.43,False,100,2.000,53.01,54.57,True,-1.5,-110,1.910,49.03,48.96,False,1.5,-110,1.910,50.97,51.04,True
0,nba.g.2021121120,2021-12-11-10:00,Golden State,Philadelphia,"-2.5, O/U 212.5",212.5,88.46,88.84,-110,1.910,False,212.5,11.54,11.16,-110,1.910,True,-145,1.700,97.54,88.99,False,120,2.200,2.45,11.01,True,-2.5,-115,1.870,86.51,87.01,False,2.5,-105,1.950,13.49,12.99,True
0,nba.g.2021121124,2021-12-11-10:00,Denver,San Antonio,"-1.5, O/U 218.5",218.5,75.86,77.56,-110,1.910,True,218.5,24.14,22.44,-110,1.910,False,-110,1.910,10.41,39.58,True,-110,1.910,89.6,60.42,False,-1.5,100,2.000,55.87,54.05,True,1.5,-120,1.830,44.13,45.95,False
0,nba.g.2021121127,2021-12-11-10:00,Utah,Washington,"-6.5, O/U 219.5",219.5,86.19,81.7,-110,1.910,True,219.5,13.8,18.3,-110,1.910,False,-275,1.360,82.06,83.08,True,220,3.200,17.93,16.92,False,-6.5,-110,1.910,87.99,77.47,True,6.5,-110,1.910,12.01,22.53,False
0,nba.g.2021121129,2021-12-11-10:00,Houston,Memphis,"-8.5, O/U 217.5",217.5,82.48,81.45,-115,1.870,True,217.5,17.52,18.55,-105,1.950,False,290,3.900,10.81,7.92,False,-375,1.260,89.19,92.08,True,8.5,-110,1.910,44.99,39.54,True,-8.5,-110,1.910,55.01,60.46,False
0,nba.g.2021121208,2021-12-12-10:00,Brooklyn,Detroit,"-7.5, O/U 211.5",211.5,78.62,76.69,-115,1.870,True,211.5,21.37,23.31,-105,1.950,False,-350,1.300,96.51,89.65,True,260,3.600,3.5,10.35,False,-7.5,-110,1.910,90.11,82.66,True,7.5,-110,1.910,9.89,17.34,False
0,nba.g.2021121213,2021-12-12-10:00,Orlando,LA Lakers,"-9.5, O/U 220.5",220.5,59.02,56.63,-110,1.910,False,220.5,40.97,43.37,-110,1.910,True,340,4.400,2.02,4.16,False,-450,1.220,97.97,95.84,True,9.5,-110,1.910,26.36,20.26,False,-9.5,-110,1.910,73.64,79.74,True
0,nba.g.2021121218,2021-12-12-10:00,Milwaukee,New York,"-5.5, O/U 216.5",216.5,79.98,77.71,-110,1.910,False,216.5,20.02,22.29,-110,1.910,True,-250,1.420,94.06,92.11,True,190,2.900,5.94,7.89,False,-5.5,-110,1.910,88.84,83.5,True,5.5,-110,1.910,11.16,16.5,False
0,nba.g.2021121222,2021-12-12-10:00,Minnesota,Portland,"-3.5, O/U 225.5",225.5,64.03,64.31,-110,1.910,True,225.5,35.98,35.69,-110,1.910,False,135,2.350,8.44,21.82,True,-160,1.620,91.56,78.18,False,3.5,-110,1.910,63.14,62.92,True,-3.5,-110,1.910,36.86,37.08,False
0,nba.g.2021121224,2021-12-12-10:00,New Orleans,San Antonio,"-2.5, O/U 220.5",220.5,75.55,70.37,-110,1.910,False,220.5,24.45,29.63,-110,1.910,True,115,2.150,3.79,18.5,False,-140,1.720,96.2,81.5,True,2.5,-110,1.910,19.86,25.91,False,-2.5,-110,1.910,80.14,74.09,True
0,nba.g.2021121225,2021-12-12-10:00,Dallas,Oklahoma City,"-4.5, O/U 206.5",206.5,72.11,80.72,-110,1.910,False,206.5,27.9,19.28,-110,1.910,True,-190,1.530,93.02,83.18,True,155,2.550,6.98,16.82,False,-4.5,-110,1.910,53.24,60.15,True,4.5,-110,1.910,46.76,39.85,False
0,nba.g.2021121301,2021-12-13-10:00,Houston,Atlanta,"-10.5, O/U 226.5",226.5,63.79,59.03,-110,1.910,True,226.5,36.2,40.97,-110,1.910,False,425,5.250,27.69,4.5,True,-600,1.170,72.31,95.5,False,10.5,-110,1.910,45.56,34.09,True,-10.5,-110,1.910,54.44,65.91,False
0,nba.g.2021121302,2021-12-13-10:00,Milwaukee,Boston,"-1.5, O/U 222.5",222.5,68.7,69.5,-110,1.910,False,222.5,31.3,30.5,-110,1.910,True,-115,1.870,88.35,58.67,False,-105,1.950,11.64,41.33,True,-1.5,-110,1.910,84.16,84.83,False,1.5,-110,1.910,15.84,15.17,True
0,nba.g.2021121305,2021-12-13-10:00,Miami,Cleveland,"-5.5, O/U 208.5",208.5,90.01,86.73,-110,1.910,False,208.5,9.99,13.27,-110,1.910,True,180,2.800,28.0,19.47,False,-225,1.450,72.0,80.53,True,5.5,-110,1.910,31.99,42.84,False,-5.5,-110,1.910,68.01,57.16,True
0,nba.g.2021121306,2021-12-13-10:00,Charlotte,Dallas,"-2.5, O/U 216.5",216.5,72.92,69.63,-110,1.910,False,216.5,27.09,30.37,-110,1.910,True,115,2.150,27.95,22.8,False,-140,1.720,72.04,77.2,True,2.5,-110,1.910,76.07,67.31,False,-2.5,-110,1.910,23.93,32.69,True
0,nba.g.2021121307,2021-12-13-10:00,Washington,Denver,"-3.5, O/U 215.5",215.5,70.66,71.96,-110,1.910,True,215.5,29.34,28.04,-110,1.910,False,135,2.350,15.93,14.44,False,-160,1.620,84.07,85.56,True,3.5,-110,1.910,30.4,32.78,False,-3.5,-110,1.910,69.6,67.22,True
0,nba.g.2021121311,2021-12-13-10:00,Golden State,Indiana,"-4.5, O/U 213.5",213.5,79.11,82.74,-110,1.910,False,213.5,20.89,17.26,-110,1.910,True,-190,1.530,96.49,80.19,True,155,2.550,3.51,19.81,False,-4.5,-110,1.910,81.78,88.07,False,4.5,-110,1.910,18.22,11.93,True
0,nba.g.2021121312,2021-12-13-10:00,Phoenix,LA Clippers,"-3.5, O/U 211.5",211.5,86.89,85.91,-110,1.910,False,211.5,13.1,14.09,-110,1.910,True,-160,1.620,95.5,88.63,False,135,2.350,4.5,11.37,True,-3.5,-110,1.910,77.02,81.07,False,3.5,-110,1.910,22.98,18.93,True
0,nba.g.2021121328,2021-12-13-10:00,Sacramento,Toronto,"-4.5, O/U 222.5",222.5,58.4,60.52,-110,1.910,True,222.5,41.6,39.48,-110,1.910,False,155,2.550,5.86,8.87,False,-190,1.530,94.13,91.13,True,4.5,-110,1.910,56.26,47.59,False,-4.5,-110,1.910,43.74,52.41,True
0,nba.g.2021121329,2021-12-13-10:00,Philadelphia,Memphis,"-2.5, O/U 209.5",209.5,84.89,84.31,-110,1.910,True,209.5,15.11,15.69,-110,1.910,False,-145,1.700,78.66,72.98,False,120,2.200,21.34,27.02,True,-2.5,-110,1.910,82.09,78.82,False,2.5,-110,1.910,17.91,21.18,True
0,nba.g.2021121417,2021-12-14-10:00,Toronto,Brooklyn,"-3.5, O/U 216.5",216.5,70.2,74.83,-110,1.910,True,216.5,29.8,25.17,-110,1.910,False,145,2.450,30.88,11.61,False,-175,1.570,69.12,88.39,True,3.5,-110,1.910,45.91,37.17,True,-3.5,-110,1.910,54.09,62.83,False
0,nba.g.2021121418,2021-12-14-10:00,Golden State,New York,"-5.5, O/U 211.5",211.5,84.36,80.08,-110,1.910,False,211.5,15.65,19.92,-110,1.910,True,-250,1.420,98.06,87.99,True,190,2.900,1.94,12.01,False,-5.5,-110,1.910,89.07,90.84,True,5.5,-110,1.910,10.93,9.16,False
0,nba.g.2021121422,2021-12-14-10:00,Phoenix,Portland,"-1.5, O/U 216.5",216.5,62.83,68.91,-110,1.910,True,216.5,37.17,31.09,-110,1.910,False,-120,1.830,86.36,78.98,True,100,2.000,13.65,21.02,False,-1.5,-110,1.910,83.58,80.09,True,1.5,-110,1.910,16.42,19.91,False
0,nba.g.2021121505,2021-12-15-10:00,Houston,Cleveland,"-9.5, O/U 217.5",217.5,74.13,69.63,-110,1.910,False,217.5,25.86,30.37,-110,1.910,True,310,4.100,19.91,6.75,False,-400,1.250,80.09,93.25,True,9.5,-110,1.910,34.82,38.5,False,-9.5,-110,1.910,65.18,61.5,True
0,nba.g.2021121506,2021-12-15-10:00,LA Lakers,Dallas,"-3.5, O/U 212.5",212.5,74.22,79.4,-110,1.910,False,212.5,25.78,20.6,-110,1.910,True,-160,1.620,94.84,70.58,True,135,2.350,5.15,29.42,False,-3.5,-110,1.910,77.29,74.56,False,3.5,-110,1.910,22.71,25.44,True
0,nba.g.2021121507,2021-12-15-10:00,Minnesota,Denver,"-4.5, O/U 223.5",223.5,65.33,60.28,-110,1.910,True,223.5,34.68,39.72,-110,1.910,False,155,2.550,3.13,9.31,True,-190,1.530,96.88,90.69,False,4.5,-110,1.910,45.59,34.12,True,-4.5,-110,1.910,54.41,65.88,False
0,nba.g.2021121515,2021-12-15-10:00,Indiana,Milwaukee,"-2.5, O/U 214.5",214.5,80.13,79.97,-110,1.910,False,214.5,19.86,20.03,-110,1.910,True,-145,1.690,33.42,41.93,False,120,2.200,66.58,58.07,True,-2.5,-110,1.910,39.51,36.24,False,2.5,-110,1.910,60.49,63.76,True
0,nba.g.2021121519,2021-12-15-10:00,Atlanta,Orlando,"-8.5, O/U 223.5",223.5,65.91,63.43,-110,1.910,False,223.5,34.09,36.57,-110,1.910,True,-375,1.260,80.92,92.47,True,290,3.900,19.07,7.53,False,-8.5,-110,1.910,67.61,72.79,True,8.5,-110,1.910,32.39,27.21,False
0,nba.g.2021121520,2021-12-15-10:00,Miami,Philadelphia,"-7.5, O/U 203.5",203.5,81.42,83.92,-110,1.910,False,203.5,18.58,16.08,-110,1.910,True,240,3.400,22.72,10.28,True,-300,1.330,77.28,89.72,False,7.5,-110,1.910,56.01,62.14,True,-7.5,-110,1.910,43.99,37.86,False
0,nba.g.2021121522,2021-12-15-10:00,Memphis,Portland,"-1.5, O/U 218.5",218.5,82.0,79.47,-110,1.910,False,218.5,18.0,20.53,-110,1.910,True,-105,1.950,73.95,71.38,True,-115,1.870,26.05,28.62,False,1.5,-115,1.870,59.6,65.3,True,-1.5,-105,1.950,40.4,34.7,False
0,nba.g.2021121523,2021-12-15-10:00,Washington,Sacramento,"-1.5, O/U 226.5",226.5,62.23,58.37,-110,1.910,False,226.5,37.77,41.63,-110,1.910,True,-130,1.780,85.03,66.48,False,105,2.050,14.96,33.52,True,-1.5,-110,1.910,33.19,34.71,False,1.5,-110,1.910,66.81,65.29,True
0,nba.g.2021121524,2021-12-15-10:00,Charlotte,San Antonio,"-3.5, O/U 224.5",224.5,68.62,61.19,-110,1.910,True,224.5,31.39,38.81,-110,1.910,False,135,2.350,7.71,15.69,True,-160,1.620,92.29,84.31,False,3.5,-110,1.910,64.92,49.45,True,-3.5,-110,1.910,35.08,50.55,False
0,nba.g.2021121525,2021-12-15-10:00,New Orleans,Oklahoma City,"-4.5, O/U 211.5",211.5,58.65,64.13,-110,1.910,True,211.5,41.35,35.87,-110,1.910,False,-190,1.530,85.19,77.7,True,155,2.550,14.81,22.3,False,-4.5,-110,1.910,54.68,57.63,False,4.5,-110,1.910,45.32,42.37,True
0,nba.g.2021121526,2021-12-15-10:00,LA Clippers,Utah,"-12.5, O/U 217.5",217.5,82.97,81.78,-110,1.910,True,217.5,17.02,18.22,-110,1.910,False,525,6.250,31.75,8.84,False,-750,1.130,68.24,91.16,True,12.5,-110,1.910,44.11,41.66,False,-12.5,-110,1.910,55.89,58.34,True
0,nba.g.2021121610,2021-12-16-10:00,New York,Houston,"-5.5, O/U 215.5",215.5,73.1,73.87,-110,1.910,True,215.5,26.89,26.13,-110,1.910,False,-250,1.420,78.26,76.31,True,195,2.950,21.74,23.69,False,-5.5,-110,1.910,59.5,58.71,True,5.5,-110,1.910,40.5,41.29,False
0,nba.g.2021121611,2021-12-16-10:00,Detroit,Indiana,"-10.5, O/U 208.5",208.5,72.25,73.88,-110,1.910,True,208.5,27.76,26.12,-110,1.910,False,400,5.000,7.48,5.46,False,-550,1.180,92.52,94.54,True,10.5,-110,1.910,43.49,39.1,True,-10.5,-110,1.910,56.51,60.9,False
0,nba.g.2021121617,2021-12-16-10:00,Philadelphia,Brooklyn,"-3.5, O/U 216.5",216.5,78.86,83.9,-115,1.870,True,216.5,21.14,16.1,-105,1.950,False,-160,1.620,30.14,32.07,False,135,2.350,69.86,67.93,True,-3.5,-110,1.910,44.05,25.67,False,3.5,-110,1.910,55.95,74.33,True
0,nba.g.2021121621,2021-12-16-10:00,Washington,Phoenix,"-8.5, O/U 212.5",212.5,77.75,84.99,-110,1.910,True,212.5,22.25,15.01,-110,1.910,False,340,4.400,22.92,4.76,False,-450,1.220,77.09,95.24,True,8.5,-110,1.910,51.51,48.58,False,-8.5,-110,1.910,48.49,51.42,True
0,nba.g.2021121701,2021-12-17-10:00,Denver,Atlanta,"-3.5, O/U 225.5",225.5,68.75,69.65,-110,1.910,True,225.5,31.25,30.35,-110,1.910,False,135,2.350,21.34,12.37,True,-160,1.620,78.66,87.63,False,3.5,-110,1.910,42.29,40.51,True,-3.5,-110,1.910,57.71,59.49,False
0,nba.g.2021121702,2021-12-17-10:00,Golden State,Boston,"-4.5, O/U 216.5",216.5,79.38,86.29,-110,1.910,True,216.5,20.63,13.71,-110,1.910,False,-175,1.570,91.36,76.25,True,145,2.450,8.64,23.75,False,-4.5,-110,1.910,77.35,81.18,False,4.5,-110,1.910,22.65,18.82,True
0,nba.g.2021121703,2021-12-17-10:00,Milwaukee,New Orleans,"-1.5, O/U 214.5",214.5,,,-110,1.910,True,214.5,,,-110,1.910,False,105,2.050,,,False,-125,1.800,,,True,1.5,-110,1.910,,,False,-1.5,-110,1.910,,,True
0,nba.g.2021121716,2021-12-17-10:00,LA Lakers,Minnesota,"-1.5, O/U 222.5",222.5,,,-110,1.910,False,222.5,,,-110,1.910,True,-120,1.830,,,False,100,2.000,,,True,-1.5,-110,1.910,,,False,1.5,-110,1.910,,,True
0,nba.g.2021121719,2021-12-17-10:00,Miami,Orlando,"-8.5, O/U 202.5",202.5,85.05,85.56,-110,1.910,True,202.5,14.96,14.44,-110,1.910,False,-375,1.260,95.27,89.73,True,300,4.000,4.72,10.27,False,-8.5,-110,1.910,89.72,87.13,True,8.5,-110,1.910,10.28,12.87,False
0,nba.g.2021121722,2021-12-17-10:00,Charlotte,Portland,"-1.5, O/U 229.5",229.5,69.15,67.23,-110,1.910,True,229.5,30.85,32.77,-110,1.910,False,100,2.000,9.3,30.7,False,-120,1.830,90.69,69.3,True,1.5,-110,1.910,83.47,79.45,False,-1.5,-110,1.910,16.53,20.55,True
0,nba.g.2021121723,2021-12-17-10:00,Memphis,Sacramento,"-6.5, O/U 221.5",221.5,76.22,77.56,-110,1.910,True,221.5,23.77,22.44,-110,1.910,False,-275,1.360,89.45,92.29,True,220,3.200,10.56,7.71,False,-6.5,-110,1.910,48.47,41.51,True,6.5,-110,1.910,51.53,58.49,False
0,nba.g.2021121726,2021-12-17-10:00,San Antonio,Utah,"-11.5, O/U 226.5",226.5,75.16,72.45,-110,1.910,True,226.5,24.84,27.55,-110,1.910,False,475,5.750,18.05,3.69,True,-650,1.150,81.94,96.31,False,11.5,-110,1.910,12.86,13.12,True,-11.5,-110,1.910,87.14,86.88,False
0,nba.g.2021121802,2021-12-18-10:00,New York,Boston,"-5.5, O/U 208.5",208.5,88.37,89.73,-115,1.870,True,208.5,11.63,10.27,-105,1.950,False,180,2.800,4.92,10.36,False,-225,1.450,95.09,89.64,True,5.5,-110,1.910,31.74,34.11,False,-5.5,-110,1.910,68.26,65.89,True
0,nba.g.2021121808,2021-12-18-10:00,Houston,Detroit,"-1.5, O/U 220.5",220.5,82.52,78.69,-110,1.910,True,220.5,17.48,21.31,-110,1.910,False,-110,1.910,62.37,35.78,True,-110,1.910,37.63,64.22,False,1.5,-120,1.830,68.87,68.07,True,-1.5,100,2.000,31.13,31.93,False
0,nba.g.2021121815,2021-12-18-10:00,Cleveland,Milwaukee,"-5.5, O/U 211.5",211.5,90.96,93.42,-110,1.910,False,211.5,9.04,6.58,-110,1.910,True,-225,1.450,79.6,60.57,True,180,2.800,20.39,39.43,False,-5.5,-110,1.910,80.42,67.82,True,5.5,-110,1.910,19.58,32.18,False
0,nba.g.2021121817,2021-12-18-10:00,Orlando,Brooklyn,"-5.5, O/U 211.5",211.5,,,-110,1.910,False,211.5,,,-110,1.910,True,190,2.900,,,True,-250,1.420,,,False,5.5,-110,1.910,,,True,-5.5,-110,1.910,,,False
0,nba.g.2021121825,2021-12-18-10:00,LA Clippers,Oklahoma City,"-4.5, O/U 209.5",209.5,86.94,88.49,-110,1.910,False,209.5,13.06,11.51,-110,1.910,True,-185,1.550,95.05,87.26,False,150,2.500,4.96,12.74,True,-4.5,-110,1.910,77.35,81.78,False,4.5,-110,1.910,22.65,18.22,True
0,nba.g.2021121826,2021-12-18-10:00,Washington,Utah,"-10.5, O/U 222.5",222.5,89.04,88.76,-110,1.910,False,222.5,10.97,11.24,-110,1.910,True,400,5.000,3.75,5.55,True,-550,1.180,96.24,94.45,False,10.5,-110,1.910,21.7,18.35,True,-10.5,-110,1.910,78.3,81.65,False
0,nba.g.2021121828,2021-12-18-10:00,Golden State,Toronto,"-7.5, O/U 202.5",202.5,85.92,91.86,-115,1.870,True,202.5,14.08,8.14,-105,1.950,False,240,3.400,49.71,22.45,False,-300,1.330,50.29,77.55,True,7.5,-110,1.910,48.8,63.26,False,-7.5,-110,1.910,51.2,36.74,True
0,nba.g.2021121904,2021-12-19-10:00,LA Lakers,Chicago,"-7.5, O/U 216.5",216.5,75.52,77.62,-110,1.910,True,216.5,24.5,22.38,-110,1.910,False,240,3.400,46.32,19.03,False,-300,1.330,53.69,80.97,True,7.5,-110,1.910,62.07,74.24,True,-7.5,-110,1.910,37.93,25.76,False
0,nba.g.2021121908,2021-12-19-10:00,Miami,Detroit,"-6.5, O/U 207.5",207.5,91.66,87.66,-110,1.910,False,207.5,8.34,12.34,-110,1.910,True,-275,1.360,72.69,90.53,False,220,3.200,27.31,9.47,True,-6.5,-110,1.910,85.7,88.09,False,6.5,-110,1.910,14.3,11.91,True
