,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nba.g.2023011102,2023-01-11-10:00,New Orleans,Boston,"-9.5, O/U 230.5",230.5,88.21,86.91,-110,1.910,True,230.5,11.79,13.09,-110,1.910,False,290,3.900,9.63,6.95,False,-375,1.260,90.38,93.05,True,9.5,-115.0,1.870,77.07,53.04,False,-9.5,-105.0,1.950,22.93,46.96,True
0,nba.g.2023011107,2023-01-11-10:00,Phoenix,Denver,"-14.5, O/U 225.5",225.5,80.36,83.56,-110,1.910,False,225.5,19.64,16.44,-110,1.910,True,650,7.500,78.27,16.79,False,-1000,1.100,21.73,83.21,True,14.5,-110.0,1.910,62.1,72.12,False,-14.5,-110.0,1.910,37.9,27.88,True
0,nba.g.2023011108,2023-01-11-10:00,Minnesota,Detroit,"-6.5, O/U 233.5",233.5,84.34,82.59,-110,1.910,True,233.5,15.65,17.41,-110,1.910,False,-250,1.400,93.77,84.52,False,200,3.000,6.24,15.48,True,-6.5,-115.0,1.870,79.61,75.92,False,6.5,-105.0,1.950,20.39,24.08,True
0,nba.g.2023011118,2023-01-11-10:00,Indiana,New York,"-4.5, O/U 226.5",226.5,81.03,85.26,-110,1.910,True,226.5,18.96,14.74,-110,1.910,False,155,2.550,29.32,17.28,False,-190,1.530,70.69,82.72,True,4.5,-105.0,1.950,73.49,83.92,False,-4.5,-115.0,1.870,26.51,16.08,True
0,nba.g.2023011123,2023-01-11-10:00,Houston,Sacramento,"-8.5, O/U 236.5",236.5,70.8,68.18,-110,1.910,True,236.5,29.2,31.82,-110,1.910,False,290,3.900,17.14,9.27,False,-375,1.260,82.86,90.73,True,8.5,-105.0,1.950,47.93,19.66,False,-8.5,-115.0,1.870,52.07,80.34,True
0,nba.g.2023011127,2023-01-11-10:00,Chicago,Washington,"-1.5, O/U 227.5",227.5,82.51,88.08,-110,1.910,False,227.5,17.5,11.92,-110,1.910,True,-120,1.830,78.88,43.92,False,100,2.000,21.12,56.08,True,-1.5,-110.0,1.910,88.13,82.05,False,1.5,-110.0,1.910,11.87,17.95,True
0,nba.g.2023011129,2023-01-11-10:00,San Antonio,Memphis,"-13.5, O/U 240.5",240.5,71.09,64.82,-110,1.910,True,240.5,28.91,35.18,-110,1.910,False,675,7.750,54.82,5.7,False,-1100,1.090,45.18,94.3,True,13.5,-115.0,1.870,59.9,59.06,True,-13.5,-105.0,1.950,40.1,40.94,False
0,nba.g.2023011213,2023-01-12-10:00,Dallas,LA Lakers,"-2.5, O/U 236.5",236.5,77.59,77.44,-110,1.910,False,236.5,22.41,22.56,-110,1.910,True,-140,1.720,45.07,54.38,True,115,2.150,54.93,45.62,False,-2.5,-110.0,1.910,5.69,6.87,True,2.5,-110.0,1.910,94.31,93.13,False
0,nba.g.2023011214,2023-01-12-10:00,Milwaukee,Miami,"-5.5, O/U 211.5",211.5,82.08,93.96,-110,1.910,False,211.5,17.93,6.04,-110,1.910,True,170,2.700,48.64,24.03,False,-210,1.480,51.36,75.97,True,5.5,-110.0,1.910,33.45,28.68,False,-5.5,-110.0,1.910,66.55,71.32,True
0,nba.g.2023011217,2023-01-12-10:00,Boston,Brooklyn,"-1.5, O/U 224.5",224.5,79.64,84.1,-115,1.870,False,224.5,20.36,15.9,-105,1.950,True,-115,1.870,59.01,64.6,True,-105,1.950,40.99,35.4,False,-1.5,-105.0,1.950,35.49,84.53,True,1.5,-115.0,1.870,64.51,15.47,False
0,nba.g.2023011220,2023-01-12-10:00,Oklahoma City,Philadelphia,"-10.5, O/U 233.5",233.5,84.08,79.84,-115,1.870,True,233.5,15.92,20.16,-105,1.950,False,340,4.400,20.23,4.7,True,-450,1.220,79.76,95.3,False,10.5,-110.0,1.910,18.86,15.38,True,-10.5,-110.0,1.910,81.14,84.62,False
0,nba.g.2023011222,2023-01-12-10:00,Cleveland,Portland,"-1.5, O/U 223.5",223.5,88.45,87.8,-115,1.870,True,223.5,11.54,12.2,-105,1.950,False,-120,1.830,69.68,76.12,True,100,2.000,30.32,23.88,False,-1.5,-105.0,1.950,45.76,82.5,True,1.5,-115.0,1.870,54.24,17.5,False
0,nba.g.2023011228,2023-01-12-10:00,Charlotte,Toronto,"-7.5, O/U 229.5",229.5,87.29,87.35,-115,1.870,True,229.5,12.71,12.65,-105,1.950,False,240,3.400,8.19,6.73,False,-300,1.330,91.81,93.27,True,7.5,-110.0,1.910,19.04,16.76,False,-7.5,-110.0,1.910,80.96,83.24,True
0,nba.g.2023011304,2023-01-13-10:00,Oklahoma City,Chicago,"-4.5, O/U 233.5",233.5,77.14,82.98,-110,1.910,True,233.5,22.86,17.02,-110,1.910,False,150,2.500,40.77,13.03,True,-185,1.550,59.23,86.97,False,4.5,-110.0,1.910,65.25,66.45,True,-4.5,-110.0,1.910,34.75,33.55,False
0,nba.g.2023011308,2023-01-13-10:00,New Orleans,Detroit,"-5.5, O/U 235.5",235.5,69.03,69.03,-110,1.910,False,235.5,30.96,30.97,-110,1.910,True,-200,1.500,83.99,82.28,True,165,2.650,16.02,17.72,False,-5.5,-110.0,1.910,83.47,82.19,True,5.5,-110.0,1.910,16.53,17.81,False
0,nba.g.2023011311,2023-01-13-10:00,Atlanta,Indiana,"-3.5, O/U 239.5",239.5,62.21,62.3,-110,1.910,False,239.5,37.79,37.7,-110,1.910,True,-165,1.600,56.92,66.89,True,140,2.400,43.07,33.11,False,-3.5,-110.0,1.910,37.11,36.64,False,3.5,-110.0,1.910,62.89,63.36,True
0,nba.g.2023011312,2023-01-13-10:00,Denver,LA Clippers,"-5.5, O/U 221.5",221.5,87.53,89.63,-110,1.910,False,221.5,12.47,10.37,-110,1.910,True,165,2.650,64.03,41.15,True,-200,1.500,35.98,58.85,False,5.5,-115.0,1.870,73.67,88.83,True,-5.5,-105.0,1.950,26.33,11.17,False
0,nba.g.2023011316,2023-01-13-10:00,Phoenix,Minnesota,"-6.5, O/U 222.5",222.5,93.08,93.59,-110,1.910,True,222.5,6.92,6.41,-110,1.910,False,200,3.000,19.73,19.26,False,-250,1.400,80.27,80.74,True,6.5,-110.0,1.910,66.33,60.82,True,-6.5,-110.0,1.910,33.67,39.18,False
0,nba.g.2023011323,2023-01-13-10:00,Houston,Sacramento,"-9.5, O/U 238.5",238.5,88.05,86.85,-110,1.910,True,238.5,11.95,13.15,-110,1.910,False,350,4.500,12.77,5.79,False,-450,1.220,87.22,94.21,True,9.5,-110.0,1.910,14.83,6.27,False,-9.5,-110.0,1.910,85.17,93.73,True
0,nba.g.2023011324,2023-01-13-10:00,Golden State,San Antonio,"-8.5, O/U 242.5",242.5,50.3,37.26,-115,1.870,True,242.5,49.7,62.74,-105,1.950,False,-375,1.260,81.97,87.23,True,290,3.900,18.02,12.77,False,-8.5,-115.0,1.870,20.62,37.16,True,8.5,-105.0,1.950,79.38,62.84,False
0,nba.g.2023011326,2023-01-13-10:00,Orlando,Utah,"-5.5, O/U 233.5",233.5,79.66,74.22,-110,1.910,False,233.5,20.36,25.78,-110,1.910,True,170,2.700,13.13,7.13,False,-210,1.480,86.88,92.87,True,5.5,-110.0,1.910,3.18,4.78,True,-5.5,-110.0,1.910,96.82,95.22,False
0,nba.g.2023011327,2023-01-13-10:00,New York,Washington,"-3.5, O/U 219.5",219.5,89.11,90.47,-115,1.870,True,219.5,10.89,9.53,-105,1.950,False,-160,1.620,82.75,71.96,True,135,2.350,17.25,28.04,False,-3.5,-115.0,1.870,73.27,71.33,True,3.5,-105.0,1.950,26.73,28.67,False
0,nba.g.2023011411,2023-01-14-10:00,Memphis,Indiana,"-7.5, O/U 240.5",240.5,63.33,63.65,-115,1.870,True,240.5,36.66,36.35,-105,1.950,False,-350,1.300,45.54,86.3,True,260,3.600,54.47,13.7,False,-7.5,-115.0,1.870,24.75,27.3,True,7.5,-105.0,1.950,75.25,72.7,False
0,nba.g.2023011414,2023-01-14-10:00,Milwaukee,Miami,"-4.5, O/U 212.5",212.5,79.08,90.11,-115,1.870,False,212.5,20.93,9.89,-105,1.950,True,145,2.450,49.31,25.16,False,-175,1.570,50.69,74.84,True,4.5,-110.0,1.910,38.34,45.22,False,-4.5,-110.0,1.910,61.66,54.78,True
0,nba.g.2023011416,2023-01-14-10:00,Cleveland,Minnesota,"-4.5, O/U 224.5",224.5,88.06,89.36,-110,1.910,False,224.5,11.93,10.64,-110,1.910,True,-175,1.570,86.55,70.83,False,145,2.450,13.46,29.17,True,-4.5,-110.0,1.910,32.42,23.2,False,4.5,-110.0,1.910,67.58,76.8,True
0,nba.g.2023011422,2023-01-14-10:00,Dallas,Portland,"-4.5, O/U 226.5",226.5,91.8,92.75,-110,1.910,True,226.5,8.2,7.25,-110,1.910,False,135,2.350,71.0,58.7,False,-165,1.600,28.98,41.3,True,4.5,-115.0,1.870,87.19,90.17,False,-4.5,-105.0,1.950,12.81,9.83,True
0,nba.g.2023011426,2023-01-14-10:00,Philadelphia,Utah,"-6.5, O/U 231.5",231.5,70.33,78.76,-110,1.910,True,231.5,29.67,21.24,-110,1.910,False,-275,1.360,68.24,79.65,True,220,3.200,31.76,20.35,False,-6.5,-115.0,1.870,9.52,7.72,False,6.5,-105.0,1.950,90.48,92.28,True
0,nba.g.2023011428,2023-01-14-10:00,Atlanta,Toronto,"-7.5, O/U 231.5",231.5,89.2,90.88,-110,1.910,False,231.5,10.8,9.12,-110,1.910,True,240,3.400,31.76,17.31,True,-300,1.330,68.23,82.69,False,7.5,-105.0,1.950,52.01,51.28,True,-7.5,-115.0,1.870,47.99,48.72,False
0,nba.g.2023011430,2023-01-14-10:00,Boston,Charlotte,"-7.5, O/U 232.5",232.5,85.66,83.71,-110,1.910,False,232.5,14.34,16.29,-110,1.910,True,-350,1.300,91.36,90.61,True,260,3.600,8.64,9.39,False,-7.5,-115.0,1.870,67.85,64.48,True,7.5,-105.0,1.950,32.15,35.52,False
0,nba.g.2023011504,2023-01-15-10:00,Golden State,Chicago,"-5.5, O/U 237.5",237.5,70.39,67.62,-110,1.910,True,237.5,29.61,32.38,-110,1.910,False,-250,1.400,81.12,76.71,False,200,3.000,18.89,23.29,True,-5.5,-115.0,1.870,74.42,75.03,False,5.5,-105.0,1.950,25.58,24.97,True
0,nba.g.2023011507,2023-01-15-10:00,Orlando,Denver,"-11.5, O/U 234.5",234.5,50.67,51.57,-110,1.910,True,234.5,49.33,48.43,-110,1.910,False,400,5.000,12.55,6.6,False,-550,1.180,87.45,93.4,True,11.5,-115.0,1.870,57.74,55.35,True,-11.5,-105.0,1.950,42.26,44.65,False
0,nba.g.2023011508,2023-01-15-10:00,New York,Detroit,"-8.5, O/U 224.5",224.5,84.11,87.42,-115,1.870,False,224.5,15.88,12.58,-105,1.950,True,-350,1.300,77.9,89.88,True,260,3.600,22.11,10.12,False,-8.5,-110.0,1.910,63.77,52.98,True,8.5,-110.0,1.910,36.23,47.02,False
0,nba.g.2023011512,2023-01-15-10:00,Houston,LA Clippers,"-10.5, O/U 221.5",221.5,87.71,86.83,-110,1.910,False,221.5,12.29,13.17,-110,1.910,True,350,4.500,37.05,5.8,False,-450,1.220,62.96,94.2,True,10.5,-115.0,1.870,86.04,81.03,False,-10.5,-105.0,1.950,13.96,18.97,True
0,nba.g.2023011513,2023-01-15-10:00,Philadelphia,LA Lakers,"-5.5, O/U 234.5",234.5,83.88,84.49,-110,1.910,False,234.5,16.11,15.51,-110,1.910,True,-225,1.440,57.3,61.21,True,185,2.850,42.69,38.79,False,-5.5,-115.0,1.870,40.4,31.37,False,5.5,-105.0,1.950,59.6,68.63,True
0,nba.g.2023011517,2023-01-15-10:00,Oklahoma City,Brooklyn,"-4.5, O/U 230.5",230.5,79.8,83.33,-110,1.910,False,230.5,20.2,16.67,-110,1.910,True,150,2.500,38.68,11.58,True,-185,1.550,61.3,88.42,False,4.5,-110.0,1.910,74.25,73.22,True,-4.5,-110.0,1.910,25.75,26.78,False
0,nba.g.2023011522,2023-01-15-10:00,Dallas,Portland,"-9.5, O/U 223.5",223.5,93.73,94.04,-110,1.910,True,223.5,6.27,5.96,-110,1.910,False,275,3.750,67.73,28.55,False,-350,1.280,32.27,71.45,True,9.5,-115.0,1.870,53.23,72.72,False,-9.5,-105.0,1.950,46.77,27.28,True
0,nba.g.2023011524,2023-01-15-10:00,Sacramento,San Antonio,"-6.5, O/U 246.5",246.5,44.17,43.68,-110,1.910,True,246.5,55.83,56.32,-110,1.910,False,-250,1.400,91.15,85.8,True,200,3.000,8.85,14.2,False,-6.5,-110.0,1.910,70.97,54.49,True,6.5,-110.0,1.910,29.03,45.51,False
0,nba.g.2023011601,2023-01-16-10:00,Miami,Atlanta,"-1.5, O/U 222.5",222.5,79.86,80.91,-110,1.910,True,222.5,20.16,19.09,-110,1.910,False,100,2.000,64.15,46.43,False,-120,1.830,35.85,53.57,True,1.5,-115.0,1.870,72.87,74.09,False,-1.5,-105.0,1.950,27.13,25.91,True
0,nba.g.2023011605,2023-01-16-10:00,New Orleans,Cleveland,"-7.5, O/U 223.5",223.5,84.45,85.59,-110,1.910,False,223.5,15.54,14.41,-110,1.910,True,220,3.200,54.3,12.13,False,-275,1.360,45.72,87.87,True,7.5,-110.0,1.910,86.1,89.84,False,-7.5,-110.0,1.910,13.9,10.16,True
0,nba.g.2023011613,2023-01-16-10:00,Houston,LA Lakers,"-7.5, O/U 236.5",236.5,80.94,80.21,-110,1.910,True,236.5,19.06,19.79,-110,1.910,False,240,3.400,8.13,5.89,False,-300,1.330,91.87,94.11,True,7.5,-110.0,1.910,70.31,71.25,False,-7.5,-110.0,1.910,29.69,28.75,True
0,nba.g.2023011615,2023-01-16-10:00,Indiana,Milwaukee,"-5.5, O/U 228.5",228.5,68.33,63.54,-110,1.910,True,228.5,31.67,36.46,-110,1.910,False,180,2.800,73.33,7.39,False,-225,1.450,26.67,92.61,True,5.5,-115.0,1.870,70.32,56.09,False,-5.5,-105.0,1.950,29.68,43.91,True
0,nba.g.2023011616,2023-01-16-10:00,Utah,Minnesota,"-4.5, O/U 232.5",232.5,77.83,75.88,-110,1.910,True,232.5,22.18,24.12,-110,1.910,False,145,2.450,14.08,16.59,True,-175,1.570,85.93,83.41,False,4.5,-115.0,1.870,61.45,64.3,True,-4.5,-105.0,1.950,38.55,35.7,False
0,nba.g.2023011618,2023-01-16-10:00,Toronto,New York,"-1.5, O/U 218.5",218.5,92.02,91.78,-110,1.910,True,218.5,7.98,8.22,-110,1.910,False,105,2.050,11.86,25.56,True,-125,1.800,88.14,74.44,False,1.5,-110.0,1.910,33.11,35.11,True,-1.5,-110.0,1.910,66.89,64.89,False
0,nba.g.2023011627,2023-01-16-10:00,Golden State,Washington,"-2.5, O/U 234.5",234.5,69.5,71.03,-115,1.870,True,234.5,30.5,28.97,-105,1.950,False,-145,1.700,80.45,66.65,True,120,2.200,19.54,33.35,False,-2.5,-115.0,1.870,46.65,48.12,True,2.5,-105.0,1.950,53.35,51.88,False
0,nba.g.2023011629,2023-01-16-10:00,Phoenix,Memphis,"-12.5, O/U 231.5",231.5,92.82,87.08,-110,1.910,True,231.5,7.17,12.92,-110,1.910,False,500,6.000,45.28,5.15,False,-700,1.140,54.74,94.85,True,12.5,-110.0,1.910,26.7,17.39,False,-12.5,-110.0,1.910,73.3,82.61,True
0,nba.g.2023011630,2023-01-16-10:00,Boston,Charlotte,"-8.5, O/U 229.5",229.5,88.94,87.41,-110,1.910,True,229.5,11.06,12.59,-110,1.910,False,-375,1.260,58.65,90.05,True,290,3.900,41.35,9.95,False,-8.5,-110.0,1.910,85.97,89.51,True,8.5,-110.0,1.910,14.03,10.49,False
0,nba.g.2023011707,2023-01-17-10:00,Portland,Denver,"-6.5, O/U 238.5",238.5,82.61,84.17,-110,1.910,False,238.5,17.39,15.83,-110,1.910,True,185,2.850,12.64,6.94,False,-225,1.440,87.37,93.06,True,6.5,-115.0,1.870,30.28,35.64,False,-6.5,-105.0,1.950,69.72,64.36,True
0,nba.g.2023011712,2023-01-17-10:00,Philadelphia,LA Clippers,"-1.5, O/U 224.5",224.5,91.87,95.01,-110,1.910,True,224.5,8.13,4.99,-110,1.910,False,-105,1.950,74.09,53.85,True,-115,1.870,25.91,46.15,False,1.5,-115.0,1.870,86.17,86.75,True,-1.5,-105.0,1.950,13.83,13.25,False
0,nba.g.2023011715,2023-01-17-10:00,Toronto,Milwaukee,"-1.5, O/U 221.5",221.5,87.51,90.69,-110,1.910,True,221.5,12.5,9.31,-110,1.910,False,100,2.000,31.64,19.99,False,-120,1.830,68.36,80.01,True,1.5,-110.0,1.910,73.57,64.75,False,-1.5,-110.0,1.910,26.43,35.25,True
0,nba.g.2023011724,2023-01-17-10:00,Brooklyn,San Antonio,"-1.5, O/U 228.5",228.5,84.86,89.14,-110,1.910,False,228.5,15.13,10.86,-110,1.910,True,-135,1.750,91.3,85.87,False,110,2.100,8.71,14.13,True,-1.5,-115.0,1.870,77.36,82.6,False,1.5,-105.0,1.950,22.64,17.4,True
0,nba.g.2023011803,2023-01-18-10:00,Miami,New Orleans,"-3.5, O/U 219.5",219.5,77.54,81.17,-110,1.910,True,219.5,22.46,18.83,-110,1.910,False,-155,1.650,71.19,71.93,True,125,2.250,28.81,28.07,False,-3.5,-110.0,1.910,52.41,55.61,True,3.5,-110.0,1.910,47.59,44.39,False
0,nba.g.2023011806,2023-01-18-10:00,Atlanta,Dallas,"-2.5, O/U 231.5",231.5,82.77,82.71,-115,1.870,True,231.5,17.23,17.29,-105,1.950,False,110,2.100,25.18,24.82,True,-130,1.760,74.82,75.18,False,2.5,-110.0,1.910,58.67,61.44,True,-2.5,-110.0,1.910,41.33,38.56,False
0,nba.g.2023011807,2023-01-18-10:00,Minnesota,Denver,"-9.5, O/U 240.5",240.5,71.72,74.36,-115,1.870,False,240.5,28.29,25.64,-105,1.950,True,290,3.900,20.95,7.07,False,-375,1.260,79.05,92.93,True,9.5,-115.0,1.870,59.29,70.48,True,-9.5,-105.0,1.950,40.71,29.52,False
0,nba.g.2023011810,2023-01-18-10:00,Charlotte,Houston,"-2.5, O/U 235.5",235.5,57.19,54.14,-115,1.870,True,235.5,42.82,45.86,-105,1.950,False,-145,1.690,56.05,66.71,True,120,2.200,43.95,33.29,False,-2.5,-110.0,1.910,62.83,65.62,True,2.5,-110.0,1.910,37.17,34.38,False
0,nba.g.2023011813,2023-01-18-10:00,Sacramento,LA Lakers,"-2.5, O/U 243.5",243.5,54.2,59.22,-115,1.870,False,243.5,45.8,40.78,-105,1.950,True,115,2.150,38.59,47.27,True,-140,1.720,61.41,52.73,False,2.5,-110.0,1.910,33.91,33.81,True,-2.5,-110.0,1.910,66.09,66.19,False
0,nba.g.2023011818,2023-01-18-10:00,Washington,New York,"-5.5, O/U 224.5",224.5,91.22,90.23,-110,1.910,False,224.5,8.79,9.77,-110,1.910,True,170,2.700,9.74,9.81,True,-210,1.480,90.27,90.19,False,5.5,-110.0,1.910,31.8,24.22,True,-5.5,-110.0,1.910,68.2,75.78,False
0,nba.g.2023011825,2023-01-18-10:00,Indiana,Oklahoma City,"-4.5, O/U 237.5",237.5,64.86,67.16,-115,1.870,False,237.5,35.13,32.84,-105,1.950,True,145,2.450,5.92,16.18,False,-175,1.570,94.09,83.82,True,4.5,-115.0,1.870,32.81,30.03,False,-4.5,-105.0,1.950,67.19,69.97,True
0,nba.g.2023011826,2023-01-18-10:00,LA Clippers,Utah,"-8.5, O/U 229.5",229.5,86.92,89.93,-110,1.910,False,229.5,13.09,10.07,-110,1.910,True,275,3.750,53.81,11.09,False,-350,1.280,46.19,88.91,True,8.5,-110.0,1.910,56.21,54.78,False,-8.5,-110.0,1.910,43.79,45.22,True
0,nba.g.2023011829,2023-01-18-10:00,Cleveland,Memphis,"-7.5, O/U 227.5",227.5,89.48,89.28,-110,1.910,True,227.5,10.53,10.72,-110,1.910,False,240,3.400,18.45,7.33,False,-300,1.330,81.55,92.67,True,7.5,-110.0,1.910,23.77,30.38,True,-7.5,-110.0,1.910,76.23,69.62,False
0,nba.g.2023011902,2023-01-19-10:00,Golden State,Boston,"-6.5, O/U 241.5",241.5,69.19,68.19,-110,1.910,False,241.5,30.81,31.81,-110,1.910,True,225,3.250,23.52,11.24,False,-275,1.380,76.48,88.76,True,6.5,-110.0,1.910,46.13,57.49,True,-6.5,-110.0,1.910,53.87,42.51,False
0,nba.g.2023011908,2023-01-19-10:00,Chicago,Detroit,"-7.5, O/U 236.5",236.5,74.77,72.34,-110,1.910,False,236.5,25.23,27.66,-110,1.910,True,-300,1.330,85.23,90.27,True,240,3.400,14.77,9.73,False,-7.5,-110.0,1.910,76.17,66.65,True,7.5,-110.0,1.910,23.83,33.35,False
0,nba.g.2023011916,2023-01-19-10:00,Toronto,Minnesota,"-4.5, O/U 233.5",233.5,79.47,79.22,-110,1.910,True,233.5,20.52,20.78,-110,1.910,False,-175,1.570,63.42,76.94,False,145,2.450,36.57,23.06,True,-4.5,-110.0,1.910,37.12,37.27,False,4.5,-110.0,1.910,62.88,62.73,True
0,nba.g.2023011921,2023-01-19-10:00,Brooklyn,Phoenix,"-3.5, O/U 220.5",220.5,90.34,91.41,-110,1.910,True,220.5,9.67,8.59,-110,1.910,False,-160,1.620,84.66,76.02,False,135,2.350,15.34,23.98,True,-3.5,-115.0,1.870,47.91,43.58,False,3.5,-105.0,1.950,52.09,56.42,True
0,nba.g.2023011922,2023-01-19-10:00,Philadelphia,Portland,"-2.5, O/U 234.5",234.5,83.22,83.85,-115,1.870,False,234.5,16.79,16.15,-105,1.950,True,-135,1.750,74.91,80.39,True,110,2.100,25.09,19.61,False,-2.5,-105.0,1.950,50.13,54.11,True,2.5,-115.0,1.870,49.87,45.89,False
0,nba.g.2023012001,2023-01-20-10:00,New York,Atlanta,"-2.5, O/U 229.5",229.5,79.51,84.63,-110,1.910,True,229.5,20.5,15.37,-110,1.910,False,130,2.300,31.27,14.05,False,-155,1.650,68.73,85.95,True,2.5,-105.0,1.950,55.49,36.72,False,-2.5,-115.0,1.870,44.51,63.28,True
0,nba.g.2023012005,2023-01-20-10:00,Golden State,Cleveland,"-10.5, O/U 219.5",219.5,69.67,72.19,-110,1.910,True,219.5,30.33,27.81,-110,1.910,False,400,5.000,68.65,19.87,True,-550,1.180,31.36,80.13,False,10.5,-110.0,1.910,63.18,88.72,True,-10.5,-110.0,1.910,36.82,11.28,False
0,nba.g.2023012006,2023-01-20-10:00,Miami,Dallas,"-2.5, O/U 218.5",218.5,91.15,90.97,-110,1.910,False,218.5,8.85,9.03,-110,1.910,True,-135,1.750,58.01,58.16,False,110,2.100,41.99,41.84,True,-2.5,-110.0,1.910,50.12,48.37,False,2.5,-110.0,1.910,49.88,51.63,True
0,nba.g.2023012007,2023-01-20-10:00,Indiana,Denver,"-6.5, O/U 235.5",235.5,62.24,64.52,-110,1.910,True,235.5,37.76,35.48,-110,1.910,False,190,2.900,27.08,5.84,False,-250,1.420,72.92,94.16,True,6.5,-115.0,1.870,74.83,48.28,False,-6.5,-105.0,1.950,25.17,51.72,True
0,nba.g.2023012013,2023-01-20-10:00,Memphis,LA Lakers,"-6.5, O/U 243.5",243.5,66.86,67.67,-110,1.910,False,243.5,33.14,32.33,-110,1.910,True,-250,1.400,65.22,76.42,False,200,3.000,34.77,23.58,True,-6.5,-110.0,1.910,64.91,46.98,False,6.5,-110.0,1.910,35.09,53.02,True
0,nba.g.2023012019,2023-01-20-10:00,New Orleans,Orlando,"-0.5, O/U 229.5",229.5,64.9,61.74,-110,1.910,True,229.5,35.1,38.26,-110,1.910,False,-110,1.910,64.81,60.0,False,-110,1.910,35.19,40.0,True,-0.5,-110.0,1.910,36.17,39.57,False,0.5,-110.0,1.910,63.83,60.43,True
0,nba.g.2023012023,2023-01-20-10:00,Oklahoma City,Sacramento,"-5.5, O/U 243.5",243.5,71.36,69.15,-115,1.870,False,243.5,28.64,30.85,-105,1.950,True,165,2.650,16.43,13.37,False,-200,1.500,83.58,86.63,True,5.5,-115.0,1.870,54.13,49.17,True,-5.5,-105.0,1.950,45.87,50.83,False
0,nba.g.2023012024,2023-01-20-10:00,LA Clippers,San Antonio,"-7.5, O/U 230.5",230.5,57.34,57.18,-115,1.870,True,230.5,42.66,42.82,-105,1.950,False,-350,1.300,82.84,85.89,True,260,3.600,17.16,14.11,False,-7.5,-115.0,1.870,76.45,54.01,False,7.5,-105.0,1.950,23.55,45.99,True
0,nba.g.2023012026,2023-01-20-10:00,Brooklyn,Utah,"-4.5, O/U 232.5",232.5,83.93,85.16,-110,1.910,False,232.5,16.07,14.84,-110,1.910,True,165,2.650,23.17,19.39,True,-200,1.500,76.83,80.61,False,4.5,-110.0,1.910,41.8,47.96,True,-4.5,-110.0,1.910,58.2,52.04,False
0,nba.g.2023012101,2023-01-21-10:00,Charlotte,Atlanta,"-7.5, O/U 234.5",234.5,86.55,90.49,-110,1.910,True,234.5,13.46,9.51,-110,1.910,False,240,3.400,11.58,4.87,True,-300,1.330,88.42,95.13,False,7.5,-110.0,1.910,50.6,40.86,True,-7.5,-110.0,1.910,49.4,59.14,False
0,nba.g.2023012105,2023-01-21-10:00,Milwaukee,Cleveland,"-2.5, O/U 217.5",217.5,91.36,94.43,-110,1.910,False,217.5,8.63,5.57,-110,1.910,True,125,2.250,23.34,35.24,False,-150,1.670,76.66,64.76,True,2.5,-105.0,1.950,69.12,71.17,False,-2.5,-115.0,1.870,30.88,28.83,True
0,nba.g.2023012116,2023-01-21-10:00,Houston,Minnesota,"-7.5, O/U 239.5",239.5,69.42,66.9,-115,1.870,False,239.5,30.59,33.1,-105,1.950,True,240,3.400,13.34,5.87,False,-300,1.330,86.66,94.13,True,7.5,-110.0,1.910,37.25,33.49,False,-7.5,-110.0,1.910,62.75,66.51,True
0,nba.g.2023012121,2023-01-21-10:00,Indiana,Phoenix,"-3.5, O/U 228.5",228.5,83.73,86.72,-110,1.910,False,228.5,16.27,13.28,-110,1.910,True,120,2.200,49.05,19.12,False,-145,1.700,50.96,80.88,True,3.5,-115.0,1.870,50.88,42.56,False,-3.5,-105.0,1.950,49.12,57.44,True
0,nba.g.2023012123,2023-01-21-10:00,Philadelphia,Sacramento,"-5.5, O/U 235.5",235.5,90.52,91.7,-110,1.910,True,235.5,9.48,8.3,-110,1.910,False,185,2.850,30.2,54.2,True,-225,1.440,69.8,45.8,False,5.5,-105.0,1.950,61.58,70.64,True,-5.5,-115.0,1.870,38.42,29.36,False
0,nba.g.2023012127,2023-01-21-10:00,Orlando,Washington,"-6.5, O/U 231.5",220.5,63.89,62.94,-300,1.330,True,220.5,36.1,37.06,240,3.400,False,200,3.000,29.25,9.49,False,-250,1.400,70.76,90.51,True,6.5,-110.0,1.910,50.27,55.66,False,-6.5,-110.0,1.910,49.73,44.34,True
0,nba.g.2023012128,2023-01-21-10:00,Boston,Toronto,"-3.5, O/U 225.5",225.5,93.07,94.65,-110,1.910,False,225.5,6.94,5.35,-110,1.910,True,-155,1.650,72.52,69.94,True,125,2.250,27.48,30.06,False,-3.5,-110.0,1.910,73.45,73.24,False,3.5,-110.0,1.910,26.55,26.76,True
