,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nba.g.2024121519,2024-12-15-10:00,New York,Orlando,"-4.5, O/U 214.5",214.5,87.54,88.88,-105,1.950,False,214.5,12.46,11.12,-115,1.870,True,-185,1.550,49.2,73.14,True,150,2.500,50.8,26.86,False,-4.5,-110,1.910,66.34,59.91,True,4.5,-110,1.910,33.66,40.09,False
0,nba.g.2024121521,2024-12-15-10:00,Portland,Phoenix,"-11.5, O/U 230.5",230.5,74.04,77.99,-105,1.950,False,230.5,25.96,22.01,-115,1.870,True,450,5.500,3.55,5.02,False,-650,1.160,96.45,94.98,True,11.5,-115,1.870,28.34,33.35,True,-11.5,-105,1.950,71.66,66.65,False
0,nba.g.2024121524,2024-12-15-10:00,Minnesota,San Antonio,"-4.5, O/U 215.5",215.5,89.96,91.89,-105,1.950,False,215.5,10.04,8.11,-115,1.870,True,-190,1.530,79.67,79.23,True,155,2.550,20.33,20.77,False,-4.5,-110,1.910,59.32,65.83,True,4.5,-110,1.910,40.68,34.17,False
0,nba.g.2024121527,2024-12-15-10:00,Boston,Washington,"-17.5, O/U 233.5",233.5,67.17,61.17,-115,1.870,False,233.5,32.83,38.83,-105,1.950,True,-2500,1.040,83.54,91.74,True,1050,11.500,16.46,8.26,False,-17.5,-110,1.910,65.42,59.68,False,17.5,-110,1.910,34.58,40.32,True
0,nba.g.2024121608,2024-12-16-10:00,Miami,Detroit,"-4.5, O/U 219.5",219.5,77.53,78.74,-110,1.910,True,219.5,22.47,21.26,-110,1.910,False,-190,1.530,92.85,83.81,False,155,2.550,7.15,16.19,True,-4.5,-115,1.870,81.97,87.5,False,4.5,-105,1.950,18.03,12.5,True
0,nba.g.2024121612,2024-12-16-10:00,Utah,LA Clippers,"-7.5, O/U 222.5",222.5,65.34,65.32,-105,1.950,True,222.5,34.66,34.68,-115,1.870,False,260,3.600,5.31,6.37,False,-350,1.300,94.69,93.63,True,7.5,-110,1.910,42.26,34.1,False,-7.5,-110,1.910,57.74,65.9,True
0,nba.g.2024121617,2024-12-16-10:00,Cleveland,Brooklyn,"-10.5, O/U 215.5",215.5,78.67,81.26,-110,1.910,True,215.5,21.33,18.74,-110,1.910,False,-500,1.200,59.95,89.48,True,375,4.750,40.05,10.52,False,-10.5,-105,1.950,81.61,78.96,True,10.5,-115,1.870,18.39,21.04,False
0,nba.g.2024121623,2024-12-16-10:00,Denver,Sacramento,"-1.5, O/U 237.5",237.5,55.08,55.04,-110,1.910,True,237.5,44.92,44.96,-110,1.910,False,100,2.000,72.63,40.48,True,-120,1.830,27.37,59.52,False,1.5,-110,1.910,54.37,65.68,True,-1.5,-110,1.910,45.63,34.32,False
0,nba.g.2024121628,2024-12-16-10:00,Chicago,Toronto,"-1.5, O/U 240.5",240.5,38.12,38.38,-110,1.910,True,240.5,61.88,61.62,-110,1.910,False,-120,1.830,76.64,58.69,True,100,2.000,23.36,41.31,False,-1.5,-105,1.950,59.16,65.46,False,1.5,-115,1.870,40.84,34.54,True
0,nba.g.2024121630,2024-12-16-10:00,Philadelphia,Charlotte,"-2.5, O/U 218.5",218.5,67.75,65.52,-110,1.910,True,218.5,32.25,34.48,-110,1.910,False,-145,1.700,75.01,74.8,True,120,2.200,24.99,25.2,False,-2.5,-110,1.910,75.29,79.37,True,2.5,-110,1.910,24.71,20.63,False
0,nba.g.2024121725,2024-12-17-10:00,Milwaukee,Oklahoma City,"-5.5, O/U 214.5",214.5,91.22,91.11,-115,1.870,False,214.5,8.78,8.89,-105,1.950,True,180,2.800,32.73,20.83,True,-225,1.450,67.27,79.17,False,5.5,-110,1.910,56.21,52.97,True,-5.5,-110,1.910,43.79,47.03,False
0,nba.g.2024121902,2024-12-19-10:00,Chicago,Boston,"-14.5, O/U 240.5",240.5,76.89,79.94,-110,1.910,False,240.5,23.11,20.06,-110,1.910,True,725,8.250,20.79,4.49,True,-1200,1.080,79.21,95.51,False,14.5,-110,1.910,56.76,57.37,True,-14.5,-110,1.910,43.24,42.63,False
0,nba.g.2024121906,2024-12-19-10:00,LA Clippers,Dallas,"-1.5, O/U 216.5",216.5,71.34,88.22,-115,1.870,False,216.5,28.66,11.78,-105,1.950,True,-115,1.870,11.4,9.29,True,-105,1.950,88.6,90.71,False,-1.5,100,2.000,43.44,28.34,True,1.5,-120,1.830,56.56,71.66,False
0,nba.g.2024121908,2024-12-19-10:00,Utah,Detroit,"-4.5, O/U 227.5",227.5,88.98,87.9,-110,1.910,True,227.5,11.02,12.1,-110,1.910,False,155,2.550,20.43,12.63,True,-190,1.530,79.57,87.37,False,4.5,-110,1.910,42.8,40.69,True,-4.5,-110,1.910,57.2,59.31,False
0,nba.g.2024121910,2024-12-19-10:00,New Orleans,Houston,"-9.5, O/U 219.5",219.5,79.7,80.94,-105,1.950,True,219.5,20.3,19.06,-115,1.870,False,333,4.330,7.72,4.98,False,-450,1.220,92.28,95.02,True,9.5,-110,1.910,25.36,25.52,False,-9.5,-110,1.910,74.64,74.48,True
0,nba.g.2024121916,2024-12-19-10:00,New York,Minnesota,"-3.5, O/U 213.5",213.5,78.9,82.06,-110,1.910,True,213.5,21.1,17.94,-110,1.910,False,135,2.350,18.71,20.31,True,-160,1.620,81.29,79.69,False,3.5,-110,1.910,47.29,50.03,True,-3.5,-110,1.910,52.71,49.97,False
0,nba.g.2024121919,2024-12-19-10:00,Oklahoma City,Orlando,"-6.5, O/U 209.5",209.5,80.94,83.13,-110,1.910,False,209.5,19.06,16.87,-110,1.910,True,-275,1.360,87.83,86.74,True,220,3.200,12.17,13.26,False,-6.5,-110,1.910,73.86,72.81,False,6.5,-110,1.910,26.14,27.19,True
0,nba.g.2024121921,2024-12-19-10:00,Indiana,Phoenix,"-5.5, O/U 235.5",235.5,76.69,74.09,-115,1.870,False,235.5,23.31,25.91,-105,1.950,True,200,3.000,9.15,6.9,True,-250,1.400,90.85,93.1,False,5.5,-105,1.950,67.73,68.5,True,-5.5,-115,1.870,32.27,31.5,False
0,nba.g.2024121922,2024-12-19-10:00,Denver,Portland,"-8.5, O/U 234.5",234.5,85.19,87.06,-110,1.910,True,234.5,14.81,12.94,-110,1.910,False,-350,1.280,92.66,95.56,False,280,3.800,7.34,4.44,True,-8.5,-105,1.950,53.85,53.55,False,8.5,-115,1.870,46.15,46.45,True
0,nba.g.2024121923,2024-12-19-10:00,LA Lakers,Sacramento,"-4.5, O/U 230.5",230.5,82.67,82.28,-105,1.950,False,230.5,17.33,17.72,-115,1.870,True,155,2.550,31.07,20.68,True,-190,1.530,68.93,79.32,False,4.5,-110,1.910,57.75,64.14,True,-4.5,-110,1.910,42.25,35.86,False
0,nba.g.2024121924,2024-12-19-10:00,Atlanta,San Antonio,"-1.5, O/U 233.5",233.5,76.92,75.87,-110,1.910,True,233.5,23.08,24.13,-110,1.910,False,-105,1.950,75.12,44.51,False,-115,1.870,24.88,55.49,True,1.5,-120,1.830,76.72,78.08,False,-1.5,100,2.000,23.28,21.92,True
0,nba.g.2024121927,2024-12-19-10:00,Charlotte,Washington,"-3.5, O/U 226.5",226.5,77.56,76.34,-105,1.950,True,226.5,22.44,23.66,-115,1.870,False,-165,1.600,73.45,72.16,False,140,2.400,26.55,27.84,True,-3.5,-115,1.870,41.19,40.19,False,3.5,-105,1.950,58.81,59.81,True
0,nba.g.2024121928,2024-12-19-10:00,Brooklyn,Toronto,"-1.5, O/U 219.5",219.5,85.5,85.94,-105,1.950,False,219.5,14.5,14.06,-115,1.870,True,105,2.050,27.84,17.46,True,-130,1.780,72.16,82.54,False,1.5,-105,1.950,56.71,52.06,True,-1.5,-115,1.870,43.29,47.94,False
0,nba.g.2024121929,2024-12-19-10:00,Golden State,Memphis,"-1.5, O/U 238.5",238.5,74.7,80.37,-110,1.910,False,238.5,25.3,19.63,-110,1.910,True,105,2.050,41.16,24.24,False,-130,1.780,58.84,75.76,True,1.5,-105,1.950,65.38,62.68,False,-1.5,-115,1.870,34.62,37.32,True
0,nba.g.2024122005,2024-12-20-10:00,Milwaukee,Cleveland,"-8.5, O/U 221.5",221.5,94.22,93.23,-105,1.950,True,221.5,5.78,6.77,-115,1.870,False,290,3.900,43.93,11.45,False,-375,1.260,56.07,88.55,True,8.5,-110,1.910,86.08,88.65,False,-8.5,-110,1.910,13.92,11.35,True
0,nba.g.2024122014,2024-12-20-10:00,Oklahoma City,Miami,"-1.5, O/U 218.5",218.5,72.19,78.08,-105,1.950,False,218.5,27.81,21.92,-115,1.870,True,-110,1.910,78.94,44.54,True,-110,1.910,21.06,55.46,False,-1.5,100,2.000,60.58,61.48,True,1.5,-120,1.830,39.42,38.52,False
0,nba.g.2024122020,2024-12-20-10:00,Charlotte,Philadelphia,"-13.5, O/U 213.5",213.5,85.17,92.78,-105,1.950,False,213.5,14.83,7.22,-115,1.870,True,525,6.250,33.73,6.04,False,-750,1.130,66.27,93.96,True,13.5,-115,1.870,77.93,84.19,True,-13.5,-105,1.950,22.07,15.81,False
0,nba.g.2024122101,2024-12-21-10:00,Memphis,Atlanta,"-1.5, O/U 232.5",232.5,66.87,75.99,-115,1.870,True,232.5,33.13,24.01,-105,1.950,False,-125,1.800,15.97,56.59,True,105,2.050,84.03,43.41,False,-1.5,-110,1.910,79.11,85.45,True,1.5,-110,1.910,20.89,14.55,False
0,nba.g.2024122103,2024-12-21-10:00,New York,New Orleans,"-7.5, O/U 223.5",223.5,87.05,85.85,-115,1.870,False,223.5,12.95,14.15,-105,1.950,True,-350,1.300,96.68,89.7,True,260,3.600,3.32,10.3,False,-7.5,-115,1.870,67.21,67.15,True,7.5,-105,1.950,32.79,32.85,False
0,nba.g.2024122104,2024-12-21-10:00,Boston,Chicago,"-11.5, O/U 238.5",238.5,60.26,74.07,-110,1.910,False,238.5,39.74,25.93,-110,1.910,True,-700,1.140,13.91,89.62,True,500,6.000,86.09,10.38,False,-11.5,-115,1.870,42.0,39.06,True,11.5,-105,1.950,58.0,60.94,False
0,nba.g.2024122105,2024-12-21-10:00,Philadelphia,Cleveland,"-9.5, O/U 221.5",221.5,94.52,94.51,-110,1.910,True,221.5,5.48,5.49,-110,1.910,False,310,4.100,13.94,5.29,False,-400,1.250,86.06,94.71,True,9.5,-115,1.870,36.07,42.47,False,-9.5,-105,1.950,63.93,57.53,True
0,nba.g.2024122106,2024-12-21-10:00,LA Clippers,Dallas,"-3.5, O/U 220.5",220.5,90.04,90.95,-110,1.910,False,220.5,9.96,9.05,-110,1.910,True,140,2.400,14.66,16.43,False,-165,1.600,85.34,83.57,True,3.5,-110,1.910,58.68,56.32,False,-3.5,-110,1.910,41.32,43.68,True
0,nba.g.2024122115,2024-12-21-10:00,Washington,Milwaukee,"-8.5, O/U 219.5",219.5,90.03,94.26,-105,1.950,False,219.5,9.97,5.74,-115,1.870,True,280,3.800,5.66,6.25,False,-350,1.280,94.34,93.75,True,8.5,-110,1.910,37.48,32.45,False,-8.5,-110,1.910,62.52,67.55,True
0,nba.g.2024122116,2024-12-21-10:00,Golden State,Minnesota,"-4.5, O/U 217.5",217.5,88.68,90.74,-115,1.870,False,217.5,11.32,9.26,-105,1.950,True,145,2.450,39.33,21.58,True,-175,1.570,60.67,78.42,False,4.5,-115,1.870,39.53,34.77,True,-4.5,-105,1.950,60.47,65.23,False
0,nba.g.2024122117,2024-12-21-10:00,Utah,Brooklyn,"-1.5, O/U 220.5",219.5,94.94,93.75,-110,1.910,False,219.5,5.06,6.25,-110,1.910,True,100,2.000,16.28,20.73,True,-120,1.830,83.72,79.27,False,1.5,-115,1.870,46.69,38.68,True,-1.5,-105,1.950,53.31,61.32,False
0,nba.g.2024122119,2024-12-21-10:00,Miami,Orlando,"-2.5, O/U 204.5",204.5,84.59,87.81,-115,1.870,True,204.5,15.41,12.19,-105,1.950,False,115,2.150,27.04,27.51,False,-140,1.720,72.96,72.49,True,2.5,-110,1.910,71.39,71.83,False,-2.5,-110,1.910,28.61,28.17,True
0,nba.g.2024122121,2024-12-21-10:00,Detroit,Phoenix,"-5.5, O/U 225.5",225.5,88.8,89.36,-110,1.910,True,225.5,11.2,10.64,-110,1.910,False,180,2.800,4.12,5.07,True,-225,1.450,95.88,94.93,False,5.5,-110,1.910,15.01,15.01,True,-5.5,-110,1.910,84.99,84.99,False
0,nba.g.2024122123,2024-12-21-10:00,LA Lakers,Sacramento,"-4.5, O/U 228.5",228.5,88.72,89.7,-110,1.910,False,228.5,11.28,10.3,-110,1.910,True,145,2.450,33.48,26.88,True,-175,1.570,66.52,73.12,False,4.5,-110,1.910,71.34,76.88,True,-4.5,-110,1.910,28.66,23.12,False
0,nba.g.2024122124,2024-12-21-10:00,Portland,San Antonio,"-6.5, O/U 223.5",223.5,89.54,91.59,-115,1.870,False,223.5,10.46,8.41,-105,1.950,True,220,3.200,11.81,5.13,False,-275,1.360,88.19,94.87,True,6.5,-105,1.950,55.77,55.73,False,-6.5,-115,1.870,44.23,44.27,True
0,nba.g.2024122203,2024-12-22-10:00,Denver,New Orleans,"-8.5, O/U 231.5",231.5,49.72,51.08,-110,1.910,True,231.5,50.28,48.92,-110,1.910,False,-350,1.280,97.92,90.74,True,280,3.800,2.08,9.26,False,-8.5,-110,1.910,65.13,70.01,False,8.5,-110,1.910,34.87,29.99,True
0,nba.g.2024122223,2024-12-22-10:00,Indiana,Sacramento,"-3.5, O/U 234.5",234.5,60.82,54.27,-110,1.910,False,234.5,39.18,45.73,-110,1.910,True,135,2.350,32.32,30.07,True,-160,1.620,67.68,69.93,False,3.5,-115,1.870,44.84,44.46,True,-3.5,-105,1.950,55.16,55.54,False
0,nba.g.2024122228,2024-12-22-10:00,Houston,Toronto,"-8.5, O/U 222.5",222.5,60.28,51.26,-105,1.950,True,222.5,39.72,48.74,-115,1.870,False,-400,1.250,89.55,86.01,True,310,4.100,10.45,13.99,False,-8.5,-115,1.870,58.6,62.55,False,8.5,-105,1.950,41.4,37.45,True
0,nba.g.2024122301,2024-12-23-10:00,Minnesota,Atlanta,"-3.5, O/U 223.5",223.5,79.56,78.7,-115,1.870,False,223.5,20.44,21.3,-105,1.950,True,-160,1.620,71.17,64.5,False,135,2.350,28.83,35.5,True,-3.5,-110,1.910,23.55,22.08,False,3.5,-110,1.910,76.45,77.92,True
0,nba.g.2024122304,2024-12-23-10:00,Milwaukee,Chicago,"-2.5, O/U 224.5",224.5,78.43,81.87,-110,1.910,False,224.5,21.57,18.13,-110,1.910,True,120,2.200,50.76,43.85,True,-145,1.700,49.24,56.15,False,2.5,-105,1.950,58.54,59.79,True,-2.5,-115,1.870,41.46,40.21,False
0,nba.g.2024122305,2024-12-23-10:00,Utah,Cleveland,"-14.5, O/U 232.5",232.5,88.11,85.82,-110,1.910,True,232.5,11.89,14.18,-110,1.910,False,725,8.250,6.49,5.89,False,-1200,1.080,93.51,94.11,True,14.5,-115,1.870,24.02,34.33,True,-14.5,-105,1.950,75.98,65.67,False
0,nba.g.2024122306,2024-12-23-10:00,Portland,Dallas,"-12.5, O/U 228.5",228.5,85.94,83.28,-115,1.870,True,228.5,14.06,16.72,-105,1.950,False,550,6.500,4.37,4.33,False,-800,1.120,95.63,95.67,True,12.5,-110,1.910,37.39,52.14,False,-12.5,-110,1.910,62.61,47.86,True
0,nba.g.2024122307,2024-12-23-10:00,Phoenix,Denver,"-4.5, O/U 232.5",232.5,87.06,86.26,-110,1.910,False,232.5,12.94,13.74,-110,1.910,True,155,2.550,16.04,14.88,False,-190,1.530,83.96,85.12,True,4.5,-110,1.910,64.07,61.82,False,-4.5,-110,1.910,35.93,38.18,True
0,nba.g.2024122309,2024-12-23-10:00,Indiana,Golden State,"-6.5, O/U 230.5",230.5,88.3,84.68,-110,1.910,False,230.5,11.7,15.32,-110,1.910,True,190,2.900,34.44,14.71,True,-250,1.420,65.56,85.29,False,6.5,-115,1.870,72.87,74.89,True,-6.5,-105,1.950,27.13,25.11,False
0,nba.g.2024122313,2024-12-23-10:00,Detroit,LA Lakers,"-6.5, O/U 222.5",211.5,83.99,85.5,-300,1.330,True,211.5,16.01,14.5,240,3.400,False,220,3.200,3.27,7.13,True,-275,1.360,96.73,92.87,False,6.5,-110,1.910,39.37,38.9,True,-6.5,-110,1.910,60.63,61.1,False
0,nba.g.2024122314,2024-12-23-10:00,Brooklyn,Miami,"-9.5, O/U 210.5",210.5,82.9,85.87,-110,1.910,False,210.5,17.1,14.13,-110,1.910,True,340,4.400,32.92,7.11,False,-450,1.220,67.08,92.89,True,9.5,-105,1.950,50.02,63.66,False,-9.5,-115,1.870,49.98,36.34,True
0,nba.g.2024122318,2024-12-23-10:00,Toronto,New York,"-14.5, O/U 227.5",227.5,81.17,79.58,-110,1.910,True,227.5,18.83,20.42,-110,1.910,False,650,7.500,4.37,6.33,False,-1000,1.100,95.63,93.67,True,14.5,-115,1.870,36.82,55.99,True,-14.5,-105,1.950,63.18,44.01,False
0,nba.g.2024122319,2024-12-23-10:00,Boston,Orlando,"-9.5, O/U 213.5",213.5,89.66,87.87,-115,1.870,False,213.5,10.34,12.13,-105,1.950,True,-375,1.260,91.38,88.92,False,300,4.000,8.62,11.08,True,-9.5,-105,1.950,56.44,44.72,False,9.5,-115,1.870,43.56,55.28,True
0,nba.g.2024122320,2024-12-23-10:00,San Antonio,Philadelphia,"-5.5, O/U 216.5",216.5,91.06,88.72,-115,1.870,True,216.5,8.94,11.28,-105,1.950,False,170,2.700,24.65,14.44,False,-210,1.480,75.35,85.56,True,5.5,-110,1.910,75.18,76.19,True,-5.5,-110,1.910,24.82,23.81,False
0,nba.g.2024122325,2024-12-23-10:00,Washington,Oklahoma City,"-17.5, O/U 226.5",226.5,84.86,84.15,-110,1.910,True,226.5,15.14,15.85,-110,1.910,False,1050,11.500,33.3,5.94,False,-2500,1.040,66.7,94.06,True,17.5,-105,1.950,39.67,54.07,False,-17.5,-115,1.870,60.33,45.93,True
0,nba.g.2024122329,2024-12-23-10:00,LA Clippers,Memphis,"-5.5, O/U 228.5",228.5,78.86,77.82,-110,1.910,False,228.5,21.14,22.18,-110,1.910,True,190,2.900,7.45,12.2,True,-250,1.420,92.55,87.8,False,5.5,-105,1.950,51.65,52.64,True,-5.5,-115,1.870,48.35,47.36,False
0,nba.g.2024122330,2024-12-23-10:00,Houston,Charlotte,"-6.5, O/U 220.5",220.5,84.69,84.03,-115,1.870,False,220.5,15.31,15.97,-105,1.950,True,-250,1.420,90.08,83.08,True,195,2.950,9.92,16.92,False,-6.5,-105,1.950,65.59,65.83,True,6.5,-115,1.870,34.41,34.17,False
0,nba.g.2024122502,2024-12-25-10:00,Philadelphia,Boston,"-10.5, O/U 223.5",223.5,80.53,85.59,-110,1.910,True,223.5,19.47,14.41,-110,1.910,False,340,4.400,7.68,8.01,True,-450,1.220,92.32,91.99,False,10.5,-115,1.870,31.88,44.79,True,-10.5,-105,1.950,68.12,55.21,False
0,nba.g.2024122506,2024-12-25-10:00,Minnesota,Dallas,"-5.5, O/U 222.5",222.5,72.83,83.75,-110,1.910,False,222.5,27.17,16.25,-110,1.910,True,170,2.700,9.77,12.47,True,-210,1.480,90.23,87.53,False,5.5,-115,1.870,35.91,38.31,True,-5.5,-105,1.950,64.09,61.69,False
0,nba.g.2024122509,2024-12-25-10:00,LA Lakers,Golden State,"-4.5, O/U 220.5",220.5,72.56,79.23,-105,1.950,True,220.5,27.44,20.77,-115,1.870,False,150,2.500,37.16,23.81,True,-185,1.550,62.84,76.19,False,4.5,-110,1.910,52.24,55.07,True,-4.5,-110,1.910,47.76,44.93,False
0,nba.g.2024122518,2024-12-25-10:00,San Antonio,New York,"-8.5, O/U 222.5",222.5,73.69,87.11,-110,1.910,True,222.5,26.31,12.89,-110,1.910,False,280,3.800,23.88,6.25,False,-350,1.280,76.12,93.75,True,8.5,-110,1.910,66.41,63.38,True,-8.5,-110,1.910,33.59,36.62,False
0,nba.g.2024122521,2024-12-25-10:00,Denver,Phoenix,"-2.5, O/U 232.5",232.5,84.14,75.68,-105,1.950,False,232.5,15.86,24.32,-115,1.870,True,-145,1.700,82.8,60.72,False,120,2.200,17.2,39.28,True,-2.5,-115,1.870,74.37,69.88,False,2.5,-105,1.950,25.63,30.12,True
0,nba.g.2024122601,2024-12-26-10:00,Chicago,Atlanta,"-5.5, O/U 240.5",240.5,62.52,66.69,-115,1.870,True,240.5,37.48,33.31,-105,1.950,False,165,2.650,79.05,15.12,False,-200,1.500,20.95,84.88,True,5.5,-115,1.870,75.23,78.73,False,-5.5,-105,1.950,24.77,21.27,True
0,nba.g.2024122603,2024-12-26-10:00,Houston,New Orleans,"-6.5, O/U 221.5",221.5,81.81,85.83,-110,1.910,True,221.5,18.19,14.17,-110,1.910,False,-275,1.360,95.49,86.5,True,220,3.200,4.51,13.5,False,-6.5,-110,1.910,59.15,58.76,True,6.5,-110,1.910,40.85,41.24,False
0,nba.g.2024122611,2024-12-26-10:00,Oklahoma City,Indiana,"-5.5, O/U 227.5",227.5,86.88,86.59,-110,1.910,True,227.5,13.12,13.41,-110,1.910,False,-225,1.450,64.89,74.35,True,180,2.800,35.11,25.65,False,-5.5,-105,1.950,43.38,41.2,True,5.5,-115,1.870,56.62,58.8,False
0,nba.g.2024122615,2024-12-26-10:00,Brooklyn,Milwaukee,"-6.5, O/U 205.5",205.5,87.0,90.65,-105,1.950,True,205.5,13.0,9.35,-115,1.870,False,195,2.950,5.47,6.6,True,-250,1.420,94.53,93.4,False,6.5,-115,1.870,41.34,24.57,True,-6.5,-105,1.950,58.66,75.43,False
0,nba.g.2024122619,2024-12-26-10:00,Miami,Orlando,"-1.5, O/U 208.5",208.5,87.66,88.77,-110,1.910,False,208.5,12.34,11.23,-110,1.910,True,-105,1.950,60.12,35.93,True,-115,1.870,39.88,64.07,False,1.5,-120,1.830,52.47,51.05,True,-1.5,100,2.000,47.53,48.95,False
0,nba.g.2024122622,2024-12-26-10:00,Utah,Portland,"-3.5, O/U 227.5",227.5,87.61,85.94,-110,1.910,True,227.5,12.39,14.06,-110,1.910,False,140,2.400,56.34,33.85,False,-165,1.600,43.66,66.15,True,3.5,-105,1.950,74.36,72.81,True,-3.5,-115,1.870,25.64,27.19,False
0,nba.g.2024122623,2024-12-26-10:00,Detroit,Sacramento,"-5.5, O/U 227.5",227.5,89.82,88.59,-110,1.910,False,227.5,10.18,11.41,-110,1.910,True,165,2.650,47.97,17.16,True,-200,1.500,52.03,82.84,False,5.5,-115,1.870,57.32,56.58,True,-5.5,-105,1.950,42.68,43.42,False
0,nba.g.2024122627,2024-12-26-10:00,Charlotte,Washington,"-4.5, O/U 229.5",229.5,82.45,80.63,-115,1.870,False,229.5,17.55,19.37,-105,1.950,True,-190,1.530,60.48,65.88,False,155,2.550,39.52,34.12,True,-4.5,-115,1.870,29.15,29.31,False,4.5,-105,1.950,70.85,70.69,True
0,nba.g.2024122629,2024-12-26-10:00,Toronto,Memphis,"-10.5, O/U 240.5",240.5,52.91,56.82,-115,1.870,True,240.5,47.09,43.18,-105,1.950,False,450,5.500,15.39,7.5,False,-650,1.160,84.61,92.5,True,10.5,-105,1.950,46.33,48.94,False,-10.5,-115,1.870,53.67,51.06,True
0,nba.g.2024122702,2024-12-27-10:00,Indiana,Boston,"-12.5, O/U 230.5",230.5,83.86,85.99,-110,1.910,True,230.5,16.14,14.01,-110,1.910,False,475,5.750,18.83,7.66,False,-650,1.150,81.17,92.34,True,12.5,-115,1.870,83.57,83.62,False,-12.5,-105,1.950,16.43,16.38,True
0,nba.g.2024122703,2024-12-27-10:00,Memphis,New Orleans,"-7.5, O/U 239.5",239.5,72.33,73.65,-105,1.950,True,239.5,27.67,26.35,-115,1.870,False,-275,1.350,95.1,88.84,True,230,3.300,4.9,11.16,False,-7.5,-105,1.950,82.0,78.72,True,7.5,-115,1.870,18.0,21.28,False
0,nba.g.2024122707,2024-12-27-10:00,Cleveland,Denver,"-3.5, O/U 236.5",236.5,74.48,80.57,-110,1.910,True,236.5,25.52,19.43,-110,1.910,False,-160,1.620,73.71,75.22,True,135,2.350,26.29,24.78,False,-3.5,-105,1.950,57.38,69.13,True,3.5,-115,1.870,42.62,30.87,False
0,nba.g.2024122710,2024-12-27-10:00,Minnesota,Houston,"-1.5, O/U 215.5",215.5,86.73,89.25,-105,1.950,True,215.5,13.27,10.75,-115,1.870,False,-115,1.870,25.69,33.96,True,-105,1.950,74.31,66.04,False,-1.5,100,2.000,42.3,38.03,False,1.5,-120,1.830,57.7,61.97,True
0,nba.g.2024122712,2024-12-27-10:00,Golden State,LA Clippers,"-5.5, O/U 212.5",212.5,89.75,88.87,-110,1.910,False,212.5,10.25,11.13,-110,1.910,True,185,2.850,22.45,18.65,False,-225,1.440,77.55,81.35,True,5.5,-110,1.910,46.14,47.69,False,-5.5,-110,1.910,53.86,52.31,True
0,nba.g.2024122717,2024-12-27-10:00,San Antonio,Brooklyn,"-8.5, O/U 213.5",213.5,90.75,91.4,-110,1.910,False,213.5,9.25,8.6,-110,1.910,True,-350,1.300,71.18,78.48,True,260,3.600,28.82,21.52,False,-8.5,-105,1.950,43.16,37.7,True,8.5,-115,1.870,56.84,62.3,False
0,nba.g.2024122719,2024-12-27-10:00,New York,Orlando,"-6.5, O/U 212.5",212.5,77.25,81.65,-115,1.870,False,212.5,22.75,18.35,-105,1.950,True,-250,1.400,89.96,83.69,True,200,3.000,10.04,16.31,False,-6.5,-110,1.910,65.04,61.47,True,6.5,-110,1.910,34.96,38.53,False
0,nba.g.2024122721,2024-12-27-10:00,Dallas,Phoenix,"-1.5, O/U 222.5",222.5,84.37,90.11,-110,1.910,False,222.5,15.63,9.89,-110,1.910,True,-105,1.950,33.03,38.36,True,-115,1.870,66.97,61.64,False,1.5,-115,1.870,64.9,64.52,True,-1.5,-105,1.950,35.1,35.48,False
0,nba.g.2024122801,2024-12-28-10:00,Miami,Atlanta,"-1.5, O/U 227.5",227.5,95.46,92.74,-110,1.910,True,227.5,4.54,7.26,-110,1.910,False,-115,1.870,32.06,23.42,False,-105,1.950,67.94,76.58,True,-1.5,100,2.000,36.17,37.31,False,1.5,-120,1.830,63.83,62.69,True
0,nba.g.2024122804,2024-12-28-10:00,Milwaukee,Chicago,"-1.5, O/U 231.5",231.5,78.69,80.16,-110,1.910,False,231.5,21.31,19.84,-110,1.910,True,-125,1.800,54.23,69.72,False,105,2.050,45.77,30.28,True,-1.5,-110,1.910,64.09,72.69,False,1.5,-110,1.910,35.91,27.31,True
0,nba.g.2024122807,2024-12-28-10:00,Detroit,Denver,"-6.5, O/U 234.5",234.5,80.07,83.36,-115,1.870,True,234.5,19.93,16.64,-105,1.950,False,200,3.000,10.13,8.53,False,-250,1.400,89.87,91.47,True,6.5,-115,1.870,36.21,32.34,False,-6.5,-105,1.950,63.79,67.66,True
0,nba.g.2024122809,2024-12-28-10:00,Phoenix,Golden State,"-6.5, O/U 220.5",220.5,82.23,83.42,-110,1.910,False,220.5,17.77,16.58,-110,1.910,True,200,3.000,27.18,13.58,False,-250,1.400,72.82,86.42,True,6.5,-105,1.950,69.27,73.04,True,-6.5,-115,1.870,30.73,26.96,False
